NO,Position,All teachers were observed more frequently,I was successful at implementing Measures of Student Learning,"Teachers received written feedback and/or verbal feedback after every observation, formal and informal",Teachers experienced more tailored development due to an increased knowledge of their performance,I had successful conversations with teachers that linked student data to feedback I had about their teaching practice,I effectively facilitated difficult conversations with teachers whose performance was not meeting expectations,Assigning observation ratings to teachers based on evidence from classroom observations,Conducting effective observation conferences,Delivering written feedback that improves instructional practice,Delivering verbal feedback that improves instructional practice,Identifying meaningful professional development opportunities for teachers based on their strengths and weaknesses,Discussing student data with teachers and helping them plan accordingly,Understanding and being able to explain to teachers the different assessments and scoring methods for the measures of student learning,Delivering feedback to teachers about their effectiveness based on student outcomes,Communicating the pilot process and purpose to my teachers,Fostering buy-in of my leadership team and teachers,Consistently implementing the Danielson Framework for Teaching during observations,Finding the time to conduct regular observations so I could complete six observations per teacher by the end of the year,Using ARIS to keep track of pilot related data,Providing timely feedback to teachers following all observations,Communicating ratings to teachers during end of year conversations,Communicating to teachers their measure of student learning,Implementing measures of student learning,Knowing what developmental interventions I could suggest to improve teacher practice,Implementing the pilot model at my school increased student achievement outcomes for all of my teachers,"The pilot evaluation and development system produced results that are aligned with student outcomes (ie, teachers who are rated highly are the most effective at accelerating student growth)",The pilot evaluation and development system is more effective at differentiating teacher performance than the existing teacher evaluation system,The components of the pilot were implemented effectively in my school for all of my teachers,The pilot evaluation and development system allows me to recognize exemplary performance,The pilot evaluation and development system helps teachers improve their instructional performance by providing specific and useful feedback,"Overall, I am satisfied with the pilot implementation at my school","If given the option, I would choose to participate in the pilot project again next year",Short observations (15 minutes or less): - Number of Observations (on average per teacher),Short observations (15 minutes or less): - How do you feel about how frequently this activity occurred?,"Long observations (longer than 15 minutes, but not for a full period): - Number of Observations (on average per teacher)","Long observations (longer than 15 minutes, but not for a full period): - How do you feel about how frequently this activity occurred?",Verbal feedback - Frequency of feedback after observations  (on average),Verbal feedback - How do you feel about how frequently this activity occurred?,Written feedback - Frequency of feedback after observations  (on average),Written feedback - How do you feel about how frequently this activity occurred?,All teachers should be observed regularly throughout the year,All teachers should receive feedback on their teaching practice throughout the year,All teachers should receive annual formative evaluations that identify clear areas for development,All teachers should receive annual summative evaluation ratings that are clear measures of their performance as teachers,All teachers should have their own individualized learning/development plans with clearly outlined development goals,Multiple measures of student learning should be included as a significant part of a teacher evaluation and development system,"Measures of student learning for teacher evaluation should be comparable across teachers citywide (eg, the same standards of effectiveness should be used for teachers of the same subject/ grade across schools)","Measures of teacher competencies should be comparable across teachers citywide (eg, the same rubric)","For measures of student learning that will contribute to a teachersÍ evaluation, I prefer to have NYCDOE provide assessments that are common across all schools","For measures of student learning that will contribute to a teachersÍ evaluation, I prefer to have NYCDOE calculate teachersÍ ratings across all schools (vs have school leaders determine teachersÍ ratings)",Finding time to conduct teacher observations regularly,Finding time to write and deliver feedback to teachers,"Finding time to discuss the various measures of student learning with teachers (eg, goal setting, discussing group measures, administering performance tasks or computer adaptive assessments, etc)",Finding time to input data into ARIS,My coach provides me with materials and other resources to help me communicate with my teachers about the pilot,"My coach provides me with resources (eg, - tools, materials, feedback, etc) to do this work well",My coach helps me generate solutions to problems I face during implementation,"With the help of my talent coach, my time management techniques have improved","With the help of my talent coach, I have ñfoundî more time to spend on evaluation and development in my schedule",My talent coach has a thorough understanding of the rubric,My talent coach is able to provide strong evidence for the ratings s/he assigns during an observation,My talent coach is able to answer effectively the questions I have about assigning evidence-based ratings using the rubric,"My talent coach has a thorough understanding of the various measures of student learning in the pilot (eg, the common assessments, group measures, computer-adaptive assessments, state assessments, etc)",My talent coach is able to answer effectively the questions I have about the measures of student learning,My coach supports our school with an ongoing focus on student outcomes,Coaching visits with co-observations,"Coaching visits focused on implementation strategies (communication with teachers, strategies for time management, etc)","Coaching visits focused on measures of student learning (reviewing student data, etc)",Coaching visits are a good use of my time,I am able to get in touch with my coach when I have a time-sensitive question or need
EmailX93,Assistant principal,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,,,Most difficult,Third most difficult,Second most difficult,,,,,Somewhat agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,0,,4,Just right,,,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Somewhat agree,Biggest challenge,Third biggest challenge,Second biggest challenge,Fourth biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Agree,Strongly agree
EmailX94,Assistant principal,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Confident,Confident,Very confident,Confident,Somewhat confident,Very confident,Somewhat confident,Confident,,Second most difficult,Third most difficult,,Most difficult,,,,,,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Strongly agree,Agree,Somewhat agree,Disagree,5,Not frequently enough,3,Not frequently enough,Following half of classroom observations,Not frequently enough,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Strongly disagree,Third biggest challenge,Second biggest challenge,Fourth biggest challenge,Biggest challenge,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Just right,Just right,Just right,Somewhat agree,Agree
EmailX95,Assistant principal,Agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Confident,Confident,Confident,Confident,Confident,Confident,Somewhat confident,Confident,Second most difficult,,,Most difficult,,,,,,,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,2,Just right,0,Not frequently enough,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Biggest challenge,Second biggest challenge,Third biggest challenge,Fourth biggest challenge,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Just right,Just right,Just right,Agree,Agree
EmailX96,Assistant principal,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,,,Most difficult,,Second most difficult,,Third most difficult,,,Somewhat disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,4,Just right,4,Just right,Following most classroom observations (75%),Not frequently enough,Following most classroom observations (75%),Not frequently enough,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Second biggest challenge,Biggest challenge,Third biggest challenge,Fourth biggest challenge,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,,,,,
EmailX97,Assistant principal,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Confident,Confident,Confident,Confident,Confident,Confident,Somewhat confident,Confident,,,,Most difficult,Second most difficult,,,,Third most difficult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmailX98,Assistant principal,Somewhat agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat confident,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Most difficult,,Third most difficult,,Second most difficult,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,6,Just right,0,,Following all classroom observations,Just right,I have not provided this kind of feedback following observations this year.,,Agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,,,,,,,,,,,
EmailX99,Assistant principal,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Confident,Confident,Confident,Confident,Confident,Confident,Not so confident,Confident,,,,Most difficult,,Second most difficult,,,Third most difficult,,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat disagree,Somewhat disagree,2,Not frequently enough,1,Just right,Following half of classroom observations,Not frequently enough,Following half of classroom observations,Just right,Agree,Strongly agree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Agree,Strongly agree,Somewhat disagree,Second biggest challenge,Biggest challenge,Fourth biggest challenge,Third biggest challenge,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Just right,Just right,Just right,Agree,Strongly agree
EmailX100,Assistant principal,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Confident,,Most difficult,,Second most difficult,,,,,,Third most difficult,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,,Agree,3,Just right,2,Just right,Following most classroom observations (75%),Just right,Following most classroom observations (75%),Just right,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,,,,Second biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Agree,Agree
EmailX101,Assistant principal,Agree,Agree,Agree,Agree,Agree,Agree,Confident,Confident,Somewhat confident,Very confident,Confident,Confident,Confident,Confident,,,Third most difficult,Most difficult,,Second most difficult,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,4,Just right,2,Just right,Following all classroom observations,Just right,Following a few classroom observations (25%),Just right,Somewhat disagree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Biggest challenge,Third biggest challenge,Fourth biggest challenge,Second biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Agree,Agree
EmailX102,Assistant principal,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Confident,,Most difficult,,Second most difficult,Third most difficult,,,,,,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,4,Just right,7,Just right,Following all classroom observations,Just right,Following most classroom observations (75%),Just right,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Third biggest challenge,Biggest challenge,Fourth biggest challenge,Second biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Agree,Agree
EmailX103,Principal/School Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmailX104,Assistant principal,Strongly agree,Disagree,Strongly agree,Agree,Somewhat disagree,Agree,Confident,Very confident,Somewhat confident,Very confident,Somewhat confident,Somewhat confident,Not so confident,Somewhat confident,,Third most difficult,,Most difficult,,,,,,Second most difficult,Somewhat disagree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Strongly disagree,3,Too frequently,0,,Following all classroom observations,Just right,Following all classroom observations,Too frequently,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Second biggest challenge,Biggest challenge,Third biggest challenge,Fourth biggest challenge,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Agree,Agree
EmailX105,Assistant principal,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Second most difficult,Most difficult,,,,,,,Third most difficult,,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1,Just right,5,Just right,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Second biggest challenge,Biggest challenge,Third biggest challenge,Fourth biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Strongly agree,Strongly agree
EmailX106,Assistant principal,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Confident,Confident,Very confident,Confident,Confident,Confident,Confident,Confident,,,,Most difficult,,Second most difficult,Third most difficult,,,,Strongly agree,Strongly agree,Somewhat disagree,Agree,Agree,Agree,Somewhat agree,Agree,5,Just right,4,Just right,Following half of classroom observations,Not frequently enough,Following most classroom observations (75%),Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Second biggest challenge,Biggest challenge,Third biggest challenge,,Agree,Agree,Somewhat agree,Disagree,Somewhat disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Just right,Just right,Just right,Agree,Agree
EmailX107,Assistant principal,Agree,Agree,Agree,Agree,Agree,Agree,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Confident,,,,Second most difficult,Third most difficult,,,,,,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmailX108,Assistant principal,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,4,Just right,4,Just right,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Fourth biggest challenge,Second biggest challenge,Third biggest challenge,Biggest challenge,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Just right,Just right,Just right,Agree,Agree
EmailX109,Assistant principal,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat confident,Somewhat confident,Somewhat confident,Somewhat confident,Confident,Somewhat confident,Somewhat confident,Somewhat confident,,Third most difficult,,,,Most difficult,,,,,Somewhat agree,Agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,2,Just right,0,Not frequently enough,N/A _ I have not observed any teachers this year.,,N/A _ I have not observed any teachers this year.,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat disagree,,Biggest challenge,,,Agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Just right,Just right,Just right,Somewhat agree,Strongly agree
EmailX110,Assistant principal,Agree,Somewhat disagree,Agree,Agree,Somewhat disagree,Agree,Confident,Confident,Confident,Confident,Somewhat confident,Not so confident,Not so confident,Not so confident,,,,Second most difficult,,Third most difficult,,,Most difficult,,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,3,Just right,,,Following all classroom observations,Just right,Following all classroom observations,Too frequently,Agree,Agree,Agree,Somewhat agree,Agree,,,,,,Third biggest challenge,Second biggest challenge,Biggest challenge,Fourth biggest challenge,Agree,Agree,Agree,,,Strongly agree,Strongly agree,Strongly agree,,,,Just right,Just right,,Strongly agree,Strongly agree
EmailX111,Principal/School Leader,Disagree,Disagree,Strongly agree,Somewhat agree,Agree,Agree,Very confident,Very confident,Very confident,Very confident,Confident,Very confident,Not confident,Confident,Most difficult,,,,Third most difficult,,,,Second most difficult,,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Disagree,Disagree,Strongly disagree,1,Too frequently,1,Just right,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Disagree,Somewhat agree,Third biggest challenge,Fourth biggest challenge,Biggest challenge,Second biggest challenge,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Too frequently,Too frequently,Too frequently,Strongly disagree,Agree
EmailX112,Principal/School Leader,Strongly disagree,Somewhat agree,Strongly agree,Disagree,Agree,Agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,,,Second most difficult,Third most difficult,Most difficult,,,,,Strongly disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Disagree,Disagree,4,Not frequently enough,0,Just right,Following all classroom observations,Just right,Following all classroom observations,Too frequently,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Disagree,Somewhat disagree,Strongly disagree,Third biggest challenge,Biggest challenge,Fourth biggest challenge,Second biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,,,Strongly agree,Just right,Just right,Just right,Strongly agree,Strongly agree
EmailX113,Principal/School Leader,Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Confident,Confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,,,Most difficult,Third most difficult,Second most difficult,,,,,Somewhat disagree,Agree,Disagree,Somewhat disagree,Agree,Agree,Disagree,Strongly disagree,3,Not frequently enough,,,Following most classroom observations (75%),Not frequently enough,Following half of classroom observations,Not frequently enough,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Biggest challenge,Second biggest challenge,Third biggest challenge,Fourth biggest challenge,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Just right,Just right,Just right,Somewhat agree,Somewhat agree
EmailX114,Principal/School Leader,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat confident,Confident,Confident,Confident,Confident,Not confident,Not at all confident,Not at all confident,,,,Second most difficult,,,,Most difficult,,Third most difficult,Disagree,Disagree,Disagree,Disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly disagree,3,Not frequently enough,3,Not frequently enough,Following a few classroom observations (25%),Not frequently enough,Following a few classroom observations (25%),Not frequently enough,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Biggest challenge,Second biggest challenge,Third biggest challenge,,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat disagree,Just right,Just right,Not frequently enough,Agree,Agree
EmailX115,Assistant principal,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,Second most difficult,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,More than 10.,Too frequently,More than 10.,Just right,Following most classroom observations (75%),Not frequently enough,Following most classroom observations (75%),Not frequently enough,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Second biggest challenge,Biggest challenge,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,,,Strongly agree,Strongly agree
EmailX116,Assistant principal,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Confident,Third most difficult,,,,,,,,Most difficult,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,6,Just right,2,Just right,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Third biggest challenge,Biggest challenge,Second biggest challenge,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Just right,Just right,Just right,Somewhat agree,Somewhat agree
EmailX117,Principal/School Leader,Agree,Agree,Agree,Agree,Agree,Agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Confident,Very confident,,,,Most difficult,Third most difficult,,,,,Second most difficult,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,7,,0,,Following all classroom observations,Just right,Following all classroom observations,Just right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmailX118,Assistant principal,Agree,Agree,Agree,Agree,Agree,Agree,Very confident,Confident,Confident,Confident,Confident,Confident,Confident,Confident,,,,Second most difficult,Most difficult,,,,,Third most difficult,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,10,Just right,8,Just right,Following all classroom observations,Just right,Following all classroom observations,Just right,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Biggest challenge,Second biggest challenge,Fourth biggest challenge,Third biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Strongly agree,Strongly agree
EmailX119,Assistant principal,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,,,,Second most difficult,Third most difficult,Most difficult,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,4,Just right,0,Just right,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Second biggest challenge,Biggest challenge,Third biggest challenge,Fourth biggest challenge,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Strongly agree,Strongly agree
EmailX120,Principal/School Leader,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Confident,Very confident,Very confident,Very confident,Very confident,Confident,Somewhat confident,Confident,,,,Third most difficult,Most difficult,,,,Second most difficult,,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,3,Too frequently,1,Not frequently enough,Following all classroom observations,Just right,Following most classroom observations (75%),Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Somewhat agree,Strongly disagree,Third biggest challenge,Second biggest challenge,Fourth biggest challenge,Biggest challenge,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Strongly agree,Strongly agree
EmailX121,Assistant principal,Strongly agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Strongly agree,Confident,Confident,Confident,Confident,Confident,Very confident,Somewhat confident,Confident,,,,Most difficult,,Third most difficult,Second most difficult,,,,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,4,Too frequently,0,,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Fourth biggest challenge,Biggest challenge,Third biggest challenge,Second biggest challenge,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Just right,Just right,Just right,Agree,Strongly agree
EmailX122,Assistant principal,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Confident,Confident,Confident,Somewhat confident,Confident,Confident,Not so confident,Confident,,,,Second most difficult,,,,Third most difficult,Most difficult,,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,4,Just right,0,,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Third biggest challenge,Biggest challenge,Second biggest challenge,Fourth biggest challenge,Strongly agree,Strongly agree,Strongly agree,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Just right,Just right,Just right,Agree,Strongly agree
EmailX123,Assistant principal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmailX124,Assistant principal,Strongly agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Confident,Confident,Somewhat confident,Somewhat confident,Not confident,Not so confident,Not so confident,Somewhat confident,,,,Most difficult,,Second most difficult,,,,Third most difficult,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,4,Just right,1,Just right,Following a few classroom observations (25%),Not frequently enough,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Second biggest challenge,Biggest challenge,Third biggest challenge,Fourth biggest challenge,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Agree,Just right,Just right,Not frequently enough,Somewhat agree,Somewhat agree
EmailX125,Assistant principal,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Confident,Confident,Somewhat confident,Confident,Somewhat confident,Confident,Confident,Confident,,,,Most difficult,,Second most difficult,,,Third most difficult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmailX126,Principal/School Leader,Somewhat agree,Disagree,Agree,Somewhat agree,Somewhat disagree,Agree,Confident,Confident,Confident,Confident,Somewhat confident,Somewhat confident,Not confident,Not so confident,,Third most difficult,,,Most difficult,,,,Second most difficult,,Somewhat disagree,Disagree,Somewhat agree,Somewhat disagree,Disagree,Somewhat agree,Somewhat disagree,Disagree,1,Not frequently enough,0,,Following all classroom observations,Just right,Following all classroom observations,Just right,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Somewhat disagree,Strongly disagree,Strongly disagree,,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,Just right,Just right,,Agree,Strongly agree
